,feature,icc_value,c_down,c_up,sequence
354,log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.78,0.73,0.83,adc
355,log-sigma-2-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.63,0.56,0.7,t2w
356,log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.92,0.9,0.94,adc
357,log-sigma-2-0-mm-3D_glszm_ZoneEntropy,0.93,0.91,0.95,t2w
358,log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.89,0.85,0.91,t2w
359,log-sigma-2-0-mm-3D_glszm_ZonePercentage,0.98,0.98,0.99,adc
360,log-sigma-2-0-mm-3D_glszm_ZoneVariance,0.99,0.99,0.99,t2w
361,log-sigma-2-0-mm-3D_glszm_ZoneVariance,1.0,0.99,1.0,adc
362,log-sigma-2-0-mm-3D_ngtdm_Busyness,0.93,0.91,0.95,t2w
363,log-sigma-2-0-mm-3D_ngtdm_Busyness,0.97,0.96,0.98,adc
364,log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.95,0.94,0.97,t2w
365,log-sigma-2-0-mm-3D_ngtdm_Coarseness,0.96,0.95,0.97,adc
366,log-sigma-2-0-mm-3D_ngtdm_Complexity,0.81,0.77,0.86,t2w
367,log-sigma-2-0-mm-3D_ngtdm_Complexity,0.92,0.9,0.94,adc
368,log-sigma-2-0-mm-3D_ngtdm_Contrast,0.94,0.93,0.96,t2w
369,log-sigma-2-0-mm-3D_ngtdm_Contrast,0.95,0.93,0.96,adc
370,log-sigma-2-0-mm-3D_ngtdm_Strength,0.67,0.61,0.74,t2w
371,log-sigma-2-0-mm-3D_ngtdm_Strength,0.96,0.95,0.97,adc
372,log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.98,0.98,0.99,t2w
373,log-sigma-2-0-mm-3D_gldm_DependenceEntropy,0.9,0.87,0.92,adc
374,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.98,0.99,t2w
375,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformity,0.97,0.96,0.98,adc
376,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.97,0.96,0.97,t2w
377,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.99,0.99,0.99,adc
378,log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.99,0.99,0.99,t2w
379,log-sigma-2-0-mm-3D_gldm_DependenceVariance,0.99,0.99,0.99,adc
380,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,t2w
381,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
382,log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.99,0.99,0.99,t2w
383,log-sigma-2-0-mm-3D_gldm_GrayLevelVariance,0.97,0.95,0.97,adc
384,log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.77,0.71,0.82,t2w
385,log-sigma-2-0-mm-3D_gldm_HighGrayLevelEmphasis,0.89,0.86,0.92,adc
386,log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.99,0.99,0.99,adc
387,log-sigma-2-0-mm-3D_gldm_LargeDependenceEmphasis,0.99,0.99,0.99,t2w
388,log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.77,0.71,0.82,t2w
389,log-sigma-2-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.88,0.84,0.91,adc
390,log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.88,0.84,0.91,t2w
391,log-sigma-2-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.88,0.85,0.91,adc
392,log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.86,0.82,0.89,t2w
393,log-sigma-2-0-mm-3D_gldm_LowGrayLevelEmphasis,0.82,0.77,0.86,adc
394,log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.98,0.98,0.99,t2w
395,log-sigma-2-0-mm-3D_gldm_SmallDependenceEmphasis,0.98,0.97,0.98,adc
396,log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.77,0.71,0.82,t2w
397,log-sigma-2-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.92,0.9,0.94,adc
398,log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.87,0.83,0.9,t2w
399,log-sigma-2-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.81,0.77,0.86,adc
400,log-sigma-3-0-mm-3D_firstorder_10Percentile,0.99,0.99,1.0,t2w
401,log-sigma-3-0-mm-3D_firstorder_10Percentile,0.97,0.97,0.98,adc
402,log-sigma-3-0-mm-3D_firstorder_90Percentile,0.91,0.88,0.93,t2w
403,log-sigma-3-0-mm-3D_firstorder_90Percentile,0.97,0.96,0.98,adc
404,log-sigma-3-0-mm-3D_firstorder_Energy,0.98,0.97,0.98,t2w
405,log-sigma-3-0-mm-3D_firstorder_Energy,0.95,0.93,0.96,adc
406,log-sigma-3-0-mm-3D_firstorder_Entropy,0.99,0.98,0.99,t2w
407,log-sigma-3-0-mm-3D_firstorder_Entropy,0.98,0.97,0.98,adc
408,log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.99,0.99,0.99,t2w
409,log-sigma-3-0-mm-3D_firstorder_InterquartileRange,0.98,0.97,0.98,adc
410,log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.95,0.94,0.97,adc
411,log-sigma-3-0-mm-3D_firstorder_Kurtosis,0.84,0.8,0.88,t2w
412,log-sigma-3-0-mm-3D_firstorder_Maximum,0.92,0.89,0.94,adc
413,log-sigma-3-0-mm-3D_firstorder_Maximum,0.84,0.8,0.88,t2w
414,log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.98,0.97,0.98,adc
415,log-sigma-3-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,t2w
416,log-sigma-3-0-mm-3D_firstorder_Mean,0.96,0.95,0.97,t2w
417,log-sigma-3-0-mm-3D_firstorder_Mean,0.97,0.96,0.98,adc
418,log-sigma-3-0-mm-3D_firstorder_Median,0.96,0.94,0.97,t2w
419,log-sigma-3-0-mm-3D_firstorder_Median,0.97,0.96,0.97,adc
420,log-sigma-3-0-mm-3D_firstorder_Minimum,0.93,0.91,0.95,t2w
421,log-sigma-3-0-mm-3D_firstorder_Minimum,0.96,0.95,0.97,adc
422,log-sigma-3-0-mm-3D_firstorder_Range,0.93,0.91,0.95,t2w
423,log-sigma-3-0-mm-3D_firstorder_Range,0.95,0.93,0.96,adc
424,log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,0.99,t2w
425,log-sigma-3-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.98,0.97,0.98,adc
426,log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.95,0.94,0.96,t2w
427,log-sigma-3-0-mm-3D_firstorder_RootMeanSquared,0.98,0.97,0.99,adc
428,log-sigma-3-0-mm-3D_firstorder_Skewness,0.94,0.92,0.96,t2w
429,log-sigma-3-0-mm-3D_firstorder_Skewness,0.96,0.94,0.97,adc
430,log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.98,0.97,0.98,t2w
431,log-sigma-3-0-mm-3D_firstorder_TotalEnergy,0.95,0.93,0.96,adc
432,log-sigma-3-0-mm-3D_firstorder_Uniformity,0.99,0.98,0.99,t2w
433,log-sigma-3-0-mm-3D_firstorder_Uniformity,0.98,0.97,0.98,adc
434,log-sigma-3-0-mm-3D_firstorder_Variance,0.99,0.99,0.99,t2w
435,log-sigma-3-0-mm-3D_firstorder_Variance,0.98,0.97,0.98,adc
436,log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.9,0.87,0.92,t2w
437,log-sigma-3-0-mm-3D_glcm_Autocorrelation,0.98,0.97,0.98,adc
438,log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.93,0.9,0.94,t2w
439,log-sigma-3-0-mm-3D_glcm_ClusterProminence,0.99,0.98,0.99,adc
440,log-sigma-3-0-mm-3D_glcm_ClusterShade,0.98,0.97,0.98,t2w
441,log-sigma-3-0-mm-3D_glcm_ClusterShade,0.98,0.97,0.98,adc
442,log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.98,0.97,0.98,adc
443,log-sigma-3-0-mm-3D_glcm_ClusterTendency,0.99,0.99,0.99,t2w
444,log-sigma-3-0-mm-3D_glcm_Contrast,0.99,0.99,0.99,t2w
445,log-sigma-3-0-mm-3D_glcm_Contrast,0.96,0.95,0.97,adc
446,log-sigma-3-0-mm-3D_glcm_Correlation,0.97,0.96,0.98,t2w
447,log-sigma-3-0-mm-3D_glcm_Correlation,0.94,0.92,0.96,adc
448,log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.98,0.98,0.99,t2w
449,log-sigma-3-0-mm-3D_glcm_DifferenceAverage,0.98,0.97,0.98,adc
450,log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.97,0.96,0.98,adc
451,log-sigma-3-0-mm-3D_glcm_DifferenceEntropy,0.98,0.97,0.99,t2w
452,log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.95,0.93,0.96,adc
453,log-sigma-3-0-mm-3D_glcm_DifferenceVariance,0.99,0.99,0.99,t2w
454,log-sigma-3-0-mm-3D_glcm_Id,0.99,0.98,0.99,adc
455,log-sigma-3-0-mm-3D_glcm_Id,0.98,0.98,0.99,t2w
456,log-sigma-3-0-mm-3D_glcm_Idm,0.99,0.98,0.99,adc
457,log-sigma-3-0-mm-3D_glcm_Idm,0.98,0.98,0.99,t2w
458,log-sigma-3-0-mm-3D_glcm_Idmn,0.92,0.9,0.94,t2w
459,log-sigma-3-0-mm-3D_glcm_Idmn,0.92,0.89,0.94,adc
460,log-sigma-3-0-mm-3D_glcm_Idn,0.94,0.93,0.96,adc
461,log-sigma-3-0-mm-3D_glcm_Idn,0.94,0.93,0.96,t2w
462,log-sigma-3-0-mm-3D_glcm_Imc1,0.93,0.91,0.95,adc
463,log-sigma-3-0-mm-3D_glcm_Imc1,0.94,0.92,0.95,t2w
464,log-sigma-3-0-mm-3D_glcm_Imc2,0.96,0.95,0.97,t2w
465,log-sigma-3-0-mm-3D_glcm_Imc2,0.96,0.94,0.97,adc
466,log-sigma-3-0-mm-3D_glcm_InverseVariance,0.98,0.97,0.99,t2w
467,log-sigma-3-0-mm-3D_glcm_InverseVariance,0.98,0.98,0.99,adc
468,log-sigma-3-0-mm-3D_glcm_JointAverage,0.93,0.91,0.95,t2w
469,log-sigma-3-0-mm-3D_glcm_JointAverage,0.96,0.95,0.97,adc
470,log-sigma-3-0-mm-3D_glcm_JointEnergy,0.98,0.98,0.99,t2w
471,log-sigma-3-0-mm-3D_glcm_JointEnergy,0.98,0.97,0.99,adc
472,log-sigma-3-0-mm-3D_glcm_JointEntropy,0.98,0.98,0.99,t2w
473,log-sigma-3-0-mm-3D_glcm_JointEntropy,0.97,0.97,0.98,adc
474,log-sigma-3-0-mm-3D_glcm_MCC,0.94,0.92,0.95,t2w
475,log-sigma-3-0-mm-3D_glcm_MCC,0.92,0.89,0.94,adc
476,log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.98,0.98,0.99,t2w
477,log-sigma-3-0-mm-3D_glcm_MaximumProbability,0.98,0.98,0.99,adc
478,log-sigma-3-0-mm-3D_glcm_SumAverage,0.93,0.91,0.95,t2w
479,log-sigma-3-0-mm-3D_glcm_SumEntropy,0.99,0.98,0.99,t2w
480,log-sigma-3-0-mm-3D_glcm_SumAverage,0.96,0.95,0.97,adc
481,log-sigma-3-0-mm-3D_glcm_SumSquares,0.99,0.99,0.99,t2w
482,log-sigma-3-0-mm-3D_glcm_SumEntropy,0.97,0.97,0.98,adc
483,log-sigma-3-0-mm-3D_glcm_SumSquares,0.98,0.97,0.98,adc
484,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.98,0.98,0.99,t2w
485,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformity,0.99,0.99,0.99,adc
486,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.99,0.98,0.99,t2w
487,log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.98,0.98,0.99,t2w
488,log-sigma-3-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,0.98,0.97,0.98,adc
489,log-sigma-3-0-mm-3D_glrlm_GrayLevelVariance,0.98,0.97,0.98,adc
490,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.89,0.86,0.92,t2w
491,log-sigma-3-0-mm-3D_glrlm_HighGrayLevelRunEmphasis,0.98,0.97,0.98,adc
492,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.99,0.99,0.99,t2w
493,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,0.99,0.99,0.99,adc
494,log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.91,0.89,0.93,t2w
495,log-sigma-3-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,0.97,0.96,0.98,adc
496,log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.94,0.92,0.95,t2w
497,log-sigma-3-0-mm-3D_glrlm_LongRunLowGrayLevelEmphasis,0.83,0.79,0.87,adc
498,log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.88,0.85,0.91,t2w
499,log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.96,0.95,0.97,t2w
500,log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,0.82,0.77,0.86,adc
501,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.96,0.95,0.97,t2w
502,log-sigma-3-0-mm-3D_glrlm_RunEntropy,0.96,0.95,0.97,adc
503,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.98,0.97,0.98,t2w
504,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformity,0.97,0.96,0.98,adc
505,log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.99,0.98,0.99,t2w
506,log-sigma-3-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,0.99,0.99,0.99,adc
507,log-sigma-3-0-mm-3D_glrlm_RunVariance,0.99,0.99,1.0,t2w
508,log-sigma-3-0-mm-3D_glrlm_RunPercentage,0.99,0.99,0.99,adc
509,log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.97,0.97,0.98,t2w
510,log-sigma-3-0-mm-3D_glrlm_RunVariance,0.99,0.99,1.0,adc
511,log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.89,0.86,0.92,t2w
512,log-sigma-3-0-mm-3D_glrlm_ShortRunEmphasis,0.99,0.99,0.99,adc
513,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.86,0.83,0.9,t2w
514,log-sigma-3-0-mm-3D_glrlm_ShortRunHighGrayLevelEmphasis,0.98,0.97,0.98,adc
515,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.84,0.8,0.88,t2w
516,log-sigma-3-0-mm-3D_glrlm_ShortRunLowGrayLevelEmphasis,0.82,0.77,0.86,adc
517,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.74,0.68,0.79,t2w
518,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformity,0.94,0.92,0.95,adc
519,log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.9,0.87,0.93,t2w
520,log-sigma-3-0-mm-3D_glszm_GrayLevelNonUniformityNormalized,0.95,0.94,0.96,adc
521,log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.9,0.87,0.92,t2w
522,log-sigma-3-0-mm-3D_glszm_GrayLevelVariance,0.97,0.96,0.98,adc
523,log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,0.99,0.99,0.99,t2w
524,log-sigma-3-0-mm-3D_glszm_HighGrayLevelZoneEmphasis,0.97,0.96,0.98,adc
525,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.95,0.94,0.96,t2w
526,log-sigma-3-0-mm-3D_glszm_LargeAreaEmphasis,1.0,0.99,1.0,adc
527,log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.97,0.96,0.98,t2w
528,log-sigma-3-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,0.99,0.99,1.0,adc
529,log-sigma-3-0-mm-3D_glszm_LargeAreaLowGrayLevelEmphasis,0.98,0.98,0.99,adc
530,log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.82,0.78,0.86,t2w
531,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.59,0.52,0.66,t2w
532,log-sigma-3-0-mm-3D_glszm_LowGrayLevelZoneEmphasis,0.75,0.69,0.8,adc
533,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformity,0.91,0.89,0.93,adc
534,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.33,0.26,0.4,t2w
535,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.27,0.21,0.35,t2w
536,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,0.85,0.81,0.89,adc
537,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,0.84,0.8,0.88,adc
538,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.81,0.76,0.85,t2w
539,log-sigma-3-0-mm-3D_glszm_SmallAreaHighGrayLevelEmphasis,0.97,0.96,0.98,adc
540,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.52,0.45,0.6,t2w
541,log-sigma-3-0-mm-3D_glszm_SmallAreaLowGrayLevelEmphasis,0.73,0.68,0.79,adc
542,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.87,0.84,0.9,t2w
543,log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.89,0.86,0.92,t2w
544,log-sigma-3-0-mm-3D_glszm_ZoneEntropy,0.92,0.9,0.94,adc
545,log-sigma-3-0-mm-3D_glszm_ZonePercentage,0.98,0.98,0.99,adc
546,log-sigma-3-0-mm-3D_glszm_ZoneVariance,0.99,0.99,0.99,t2w
547,log-sigma-3-0-mm-3D_ngtdm_Busyness,0.96,0.94,0.97,t2w
548,log-sigma-3-0-mm-3D_glszm_ZoneVariance,1.0,0.99,1.0,adc
549,log-sigma-3-0-mm-3D_ngtdm_Busyness,0.97,0.96,0.98,adc
550,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.95,0.94,0.96,t2w
551,log-sigma-3-0-mm-3D_ngtdm_Complexity,0.91,0.88,0.93,t2w
552,log-sigma-3-0-mm-3D_ngtdm_Coarseness,0.96,0.94,0.97,adc
553,log-sigma-3-0-mm-3D_ngtdm_Complexity,0.97,0.96,0.98,adc
554,log-sigma-3-0-mm-3D_ngtdm_Contrast,0.95,0.93,0.96,t2w
555,log-sigma-3-0-mm-3D_ngtdm_Strength,0.85,0.81,0.89,t2w
556,log-sigma-3-0-mm-3D_ngtdm_Contrast,0.96,0.95,0.97,adc
557,log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.99,0.98,0.99,t2w
558,log-sigma-3-0-mm-3D_ngtdm_Strength,0.97,0.96,0.98,adc
559,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.99,0.99,0.99,t2w
560,log-sigma-3-0-mm-3D_gldm_DependenceEntropy,0.91,0.89,0.93,adc
561,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.98,0.97,0.98,t2w
562,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformity,0.97,0.96,0.98,adc
563,log-sigma-3-0-mm-3D_gldm_DependenceVariance,0.98,0.97,0.99,t2w
564,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,0.99,0.99,1.0,adc
565,log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,0.99,t2w
566,log-sigma-3-0-mm-3D_gldm_DependenceVariance,1.0,1.0,1.0,adc
567,log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.99,0.99,0.99,t2w
568,log-sigma-3-0-mm-3D_gldm_GrayLevelNonUniformity,0.99,0.99,1.0,adc
569,log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.9,0.87,0.92,t2w
570,log-sigma-3-0-mm-3D_gldm_GrayLevelVariance,0.98,0.97,0.98,adc
571,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.99,0.98,0.99,t2w
572,log-sigma-3-0-mm-3D_gldm_HighGrayLevelEmphasis,0.98,0.97,0.98,adc
573,log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.9,0.87,0.92,t2w
574,log-sigma-3-0-mm-3D_gldm_LargeDependenceEmphasis,0.99,0.99,1.0,adc
575,log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.92,0.9,0.94,t2w
576,log-sigma-3-0-mm-3D_gldm_LargeDependenceHighGrayLevelEmphasis,0.97,0.96,0.98,adc
577,log-sigma-3-0-mm-3D_gldm_LargeDependenceLowGrayLevelEmphasis,0.9,0.87,0.92,adc
578,log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.89,0.86,0.92,t2w
579,log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.98,0.97,0.98,t2w
580,log-sigma-3-0-mm-3D_gldm_LowGrayLevelEmphasis,0.82,0.78,0.86,adc
581,log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.9,0.87,0.92,t2w
582,log-sigma-3-0-mm-3D_gldm_SmallDependenceEmphasis,0.98,0.97,0.99,adc
583,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.87,0.83,0.9,t2w
584,log-sigma-3-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,0.98,0.98,0.99,adc
585,log-sigma-4-0-mm-3D_firstorder_10Percentile,1.0,0.99,1.0,t2w
586,log-sigma-3-0-mm-3D_gldm_SmallDependenceLowGrayLevelEmphasis,0.83,0.78,0.87,adc
587,log-sigma-4-0-mm-3D_firstorder_90Percentile,0.89,0.86,0.91,t2w
588,log-sigma-4-0-mm-3D_firstorder_10Percentile,0.98,0.98,0.99,adc
589,log-sigma-4-0-mm-3D_firstorder_Energy,0.98,0.97,0.98,t2w
590,log-sigma-4-0-mm-3D_firstorder_90Percentile,0.97,0.96,0.98,adc
591,log-sigma-4-0-mm-3D_firstorder_Entropy,0.98,0.98,0.99,t2w
592,log-sigma-4-0-mm-3D_firstorder_Energy,0.96,0.95,0.97,adc
593,log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.99,0.99,0.99,t2w
594,log-sigma-4-0-mm-3D_firstorder_Entropy,0.98,0.98,0.99,adc
595,log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.95,0.93,0.96,t2w
596,log-sigma-4-0-mm-3D_firstorder_InterquartileRange,0.98,0.98,0.99,adc
597,log-sigma-4-0-mm-3D_firstorder_Kurtosis,0.96,0.95,0.97,adc
598,log-sigma-4-0-mm-3D_firstorder_Maximum,0.87,0.84,0.9,t2w
599,log-sigma-4-0-mm-3D_firstorder_Maximum,0.94,0.93,0.96,adc
600,log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.99,0.99,0.99,t2w
601,log-sigma-4-0-mm-3D_firstorder_Mean,0.97,0.96,0.98,t2w
602,log-sigma-4-0-mm-3D_firstorder_MeanAbsoluteDeviation,0.98,0.98,0.99,adc
603,log-sigma-4-0-mm-3D_firstorder_Median,0.97,0.96,0.98,t2w
604,log-sigma-4-0-mm-3D_firstorder_Mean,0.97,0.97,0.98,adc
605,log-sigma-4-0-mm-3D_firstorder_Minimum,0.96,0.94,0.97,t2w
606,log-sigma-4-0-mm-3D_firstorder_Median,0.97,0.96,0.97,adc
607,log-sigma-4-0-mm-3D_firstorder_Range,0.94,0.93,0.96,t2w
608,log-sigma-4-0-mm-3D_firstorder_Minimum,0.99,0.98,0.99,adc
609,log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.99,0.99,0.99,t2w
610,log-sigma-4-0-mm-3D_firstorder_Range,0.97,0.96,0.98,adc
611,log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.96,0.95,0.97,t2w
612,log-sigma-4-0-mm-3D_firstorder_RobustMeanAbsoluteDeviation,0.98,0.98,0.99,adc
613,log-sigma-4-0-mm-3D_firstorder_RootMeanSquared,0.99,0.98,0.99,adc
614,log-sigma-4-0-mm-3D_firstorder_Skewness,0.96,0.95,0.97,t2w
615,log-sigma-4-0-mm-3D_firstorder_Skewness,0.96,0.95,0.97,adc
616,log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.98,0.97,0.98,t2w
617,log-sigma-4-0-mm-3D_firstorder_TotalEnergy,0.96,0.95,0.97,adc
618,log-sigma-4-0-mm-3D_firstorder_Uniformity,0.99,0.98,0.99,t2w
619,log-sigma-4-0-mm-3D_firstorder_Variance,0.99,0.99,0.99,t2w
620,log-sigma-4-0-mm-3D_firstorder_Uniformity,0.98,0.97,0.99,adc
621,log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.95,0.93,0.96,t2w
622,log-sigma-4-0-mm-3D_firstorder_Variance,0.98,0.98,0.99,adc
623,log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.98,0.97,0.98,t2w
624,log-sigma-4-0-mm-3D_glcm_Autocorrelation,0.99,0.98,0.99,adc
625,log-sigma-4-0-mm-3D_glcm_ClusterProminence,0.98,0.98,0.99,adc
626,log-sigma-4-0-mm-3D_glcm_ClusterShade,0.98,0.98,0.99,t2w
627,log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.99,0.99,0.99,t2w
628,log-sigma-4-0-mm-3D_glcm_ClusterShade,0.98,0.97,0.98,adc
629,log-sigma-4-0-mm-3D_glcm_Contrast,0.98,0.98,0.99,t2w
630,log-sigma-4-0-mm-3D_glcm_ClusterTendency,0.98,0.98,0.99,adc
631,log-sigma-4-0-mm-3D_glcm_Correlation,0.97,0.96,0.98,t2w
632,log-sigma-4-0-mm-3D_glcm_Contrast,0.97,0.96,0.98,adc
633,log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.98,0.97,0.99,t2w
634,log-sigma-4-0-mm-3D_glcm_Correlation,0.95,0.93,0.96,adc
635,log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.97,0.97,0.98,t2w
636,log-sigma-4-0-mm-3D_glcm_DifferenceAverage,0.98,0.97,0.98,adc
637,log-sigma-4-0-mm-3D_glcm_DifferenceEntropy,0.98,0.97,0.98,adc
638,log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.98,0.97,0.98,t2w
639,log-sigma-4-0-mm-3D_glcm_Id,0.98,0.97,0.99,t2w
640,log-sigma-4-0-mm-3D_glcm_DifferenceVariance,0.96,0.95,0.97,adc
641,log-sigma-4-0-mm-3D_glcm_Idm,0.98,0.97,0.99,t2w
642,log-sigma-4-0-mm-3D_glcm_Id,0.99,0.98,0.99,adc
643,log-sigma-4-0-mm-3D_glcm_Idm,0.99,0.98,0.99,adc
644,log-sigma-4-0-mm-3D_glcm_Idmn,0.88,0.85,0.91,t2w
645,log-sigma-4-0-mm-3D_glcm_Idn,0.93,0.91,0.95,t2w
